track_id,sensor_lane,seq,date,devSort,geomPeak,timeLength,rotate,pred_time,residual_ms,node_reliability,scene_hint
45,1,1,1702631413980,1,100.0,70.0,CLOCKWISE,1702631413980.0,0.0,0.7188,unknown
45,1,2,1702631414430,2,150.0,80.0,CLOCKWISE,1702631414661.818,231.818,0.8295,unknown
45,1,3,1702631414880,3,150.0,80.0,CLOCKWISE,1702631415183.769,303.769,0.7768,unknown
45,1,4,1702631416230,6,200.0,110.0,CLOCKWISE,1702631417321.671,1091.671,0.8018,unknown
45,1,5,1702631416700,7,250.0,100.0,CLOCKWISE,1702631416884.993,184.993,0.7742,unknown
45,1,6,1702631417120,8,200.0,100.0,CLOCKWISE,1702631417430.613,310.613,0.8018,unknown
45,1,7,1702631418120,10,200.0,100.0,CLOCKWISE,1702631418709.7,589.7,0.6774,unknown
45,1,8,1702631419070,12,200.0,90.0,CLOCKWISE,1702631419470.74,400.74,0.7016,unknown
45,1,9,1702631419550,13,150.0,90.0,CLOCKWISE,1702631419681.072,131.072,0.7258,unknown
45,1,10,1702631419910,14,150.0,100.0,CLOCKWISE,1702631420241.789,331.789,0.7714,unknown
45,1,11,1702631420900,16,150.0,100.0,CLOCKWISE,1702631421434.542,534.542,0.7714,unknown
45,1,12,1702631421100,17,750.0,530.0,UNKNOWN,1702631421558.628,458.628,0.15,unknown
45,1,13,1702631421890,18,200.0,110.0,CLOCKWISE,1702631421833.775,56.225,0.8276,unknown
45,1,14,1702631423910,22,150.0,90.0,CLOCKWISE,1702631425079.866,1169.866,0.8295,unknown
45,1,15,1702631424870,24,150.0,90.0,CLOCKWISE,1702631425268.844,398.844,0.7465,unknown
45,1,16,1702631425350,25,200.0,90.0,CLOCKWISE,1702631425483.389,133.389,0.8018,unknown
45,1,17,1702631425820,26,200.0,100.0,CLOCKWISE,1702631426043.866,223.866,0.7742,unknown
45,1,18,1702631426300,27,200.0,100.0,CLOCKWISE,1702631426584.035,284.035,0.75,unknown
45,1,19,1702631426780,28,250.0,100.0,CLOCKWISE,1702631427122.241,342.241,0.7768,unknown
45,1,20,1702631427720,30,250.0,100.0,CLOCKWISE,1702631428517.118,797.118,0.75,unknown
45,1,21,1702631428180,31,250.0,100.0,CLOCKWISE,1702631428431.272,251.272,0.8036,unknown
45,1,22,1702631428650,32,250.0,100.0,CLOCKWISE,1702631428958.724,308.724,0.6571,unknown
45,1,23,1702631429580,34,200.0,100.0,CLOCKWISE,1702631430318.186,738.186,0.7273,unknown
45,1,24,1702631430050,35,150.0,100.0,CLOCKWISE,1702631430274.814,224.814,0.6818,unknown
45,1,25,1702631430510,36,150.0,90.0,CLOCKWISE,1702631430814.839,304.839,0.7768,unknown
45,1,26,1702631430980,37,100.0,80.0,CLOCKWISE,1702631431332.893,352.893,0.7232,unknown
45,1,27,1702631431430,38,100.0,80.0,CLOCKWISE,1702631431849.068,419.068,0.7465,unknown
45,1,28,1702631431880,39,100.0,70.0,CLOCKWISE,1702631432334.601,454.601,0.8036,unknown
60,1,1,1702631433260,42,100.0,70.0,CLOCKWISE,1702631433260.0,0.0,0.7792,unknown
60,1,2,1702631433590,43,100.0,70.0,CLOCKWISE,1702631433941.818,351.818,0.7273,unknown
60,1,3,1702631434110,44,100.0,70.0,CLOCKWISE,1702631434343.769,233.769,0.7311,unknown
60,1,4,1702631434710,45,100.0,70.0,CLOCKWISE,1702631434923.89,213.89,0.8319,unknown
60,1,5,1702631435600,47,150.0,80.0,CLOCKWISE,1702631436434.039,834.039,0.8,unknown
65,1,1,1702631438720,54,200.0,100.0,CLOCKWISE,1702631438720.0,0.0,0.6452,unknown
65,1,2,1702631440420,58,250.0,100.0,CLOCKWISE,1702631441447.273,1027.273,0.7266,unknown
65,1,3,1702631440910,59,250.0,100.0,CLOCKWISE,1702631440997.184,87.184,0.72,unknown
65,1,4,1702631442680,63,200.0,100.0,CLOCKWISE,1702631443554.131,874.131,0.7241,unknown
65,1,5,1702631444010,66,200.0,100.0,CLOCKWISE,1702631444407.2,397.2,0.7232,unknown
65,1,6,1702631444880,68,250.0,110.0,CLOCKWISE,1702631445066.785,186.785,0.6502,unknown
65,1,7,1702631445780,70,250.0,100.0,CLOCKWISE,1702631445919.084,139.084,0.5793,unknown
76,1,1,1702631451130,1,100.0,120.0,CLOCKWISE,1702631451130.0,0.0,0.7188,unknown
76,1,2,1702631451630,2,100.0,120.0,CLOCKWISE,1702631451811.818,181.818,0.8295,unknown
76,1,3,1702631452120,3,100.0,100.0,CLOCKWISE,1702631452383.769,263.769,0.7768,unknown
76,1,4,1702631453550,6,100.0,120.0,CLOCKWISE,1702631454561.671,1011.671,0.8018,unknown
76,1,5,1702631454030,7,100.0,120.0,CLOCKWISE,1702631454221.395,191.395,0.7742,unknown
76,1,6,1702631454460,8,100.0,110.0,CLOCKWISE,1702631454774.82,314.82,0.8018,unknown
76,1,7,1702631455480,10,100.0,110.0,CLOCKWISE,1702631456073.132,593.132,0.6774,unknown
76,1,8,1702631456410,12,100.0,120.0,CLOCKWISE,1702631456853.521,443.521,0.7016,unknown
76,1,9,1702631456880,13,100.0,100.0,CLOCKWISE,1702631457027.559,147.559,0.7258,unknown
76,1,10,1702631457210,14,100.0,110.0,CLOCKWISE,1702631457577.596,367.596,0.7714,unknown
76,1,11,1702631458150,16,100.0,110.0,CLOCKWISE,1702631458744.394,594.394,0.7714,unknown
76,1,12,1702631459100,18,100.0,100.0,CLOCKWISE,1702631459472.39,372.39,0.8276,unknown
76,1,13,1702631461040,22,100.0,90.0,CLOCKWISE,1702631461511.543,471.543,0.8295,unknown
76,1,14,1702631461960,24,100.0,90.0,CLOCKWISE,1702631462163.823,203.823,0.7465,unknown
76,1,15,1702631462420,25,100.0,90.0,CLOCKWISE,1702631462501.786,81.786,0.8018,unknown
76,1,16,1702631462870,26,100.0,80.0,CLOCKWISE,1702631463048.132,178.132,0.7742,unknown
76,1,17,1702631463320,27,100.0,90.0,CLOCKWISE,1702631463577.006,257.006,0.75,unknown
76,1,18,1702631463780,28,100.0,100.0,CLOCKWISE,1702631464095.139,315.139,0.7768,unknown
76,1,19,1702631464700,30,100.0,100.0,CLOCKWISE,1702631465442.422,742.422,0.75,unknown
76,1,20,1702631465160,31,100.0,100.0,CLOCKWISE,1702631465393.412,233.412,0.8036,unknown
76,1,21,1702631466540,34,100.0,100.0,CLOCKWISE,1702631467450.948,910.948,0.7273,unknown
76,1,22,1702631467010,35,100.0,100.0,CLOCKWISE,1702631467177.42,167.42,0.6818,unknown
76,1,23,1702631467940,37,100.0,90.0,CLOCKWISE,1702631468440.434,500.434,0.7232,unknown
76,1,24,1702631468410,38,100.0,80.0,CLOCKWISE,1702631468573.423,163.423,0.7465,unknown
76,1,25,1702631468870,39,100.0,80.0,CLOCKWISE,1702631469121.69,251.69,0.8036,unknown
76,1,26,1702631470300,42,100.0,60.0,CLOCKWISE,1702631471207.222,907.222,0.7792,unknown
76,1,27,1702631471770,45,100.0,80.0,CLOCKWISE,1702631472263.514,493.514,0.8319,unknown
76,1,28,1702631472690,47,100.0,90.0,CLOCKWISE,1702631472959.233,269.233,0.8,unknown
78,1,1,1702631452910,1,500.0,250.0,CLOCKWISE,1702631452910.0,0.0,0.7188,unknown
78,1,2,1702631453440,2,625.0,330.0,CLOCKWISE,1702631453591.818,151.818,0.8295,unknown
78,1,3,1702631455850,6,625.0,330.0,CLOCKWISE,1702631456455.075,605.075,0.8018,unknown
78,1,4,1702631456540,7,500.0,250.0,CLOCKWISE,1702631456550.971,10.971,0.7742,unknown
78,1,5,1702631457000,8,625.0,340.0,CLOCKWISE,1702631457310.052,310.052,0.8018,unknown
78,1,6,1702631458270,10,625.0,330.0,CLOCKWISE,1702631458654.219,384.219,0.6774,unknown
78,1,7,1702631459470,12,625.0,350.0,CLOCKWISE,1702631459786.574,316.574,0.7016,unknown
78,1,8,1702631460150,13,625.0,250.0,CLOCKWISE,1702631460172.675,22.675,0.7258,unknown
78,1,9,1702631460540,14,750.0,340.0,CLOCKWISE,1702631460921.49,381.49,0.7714,unknown
78,1,10,1702631461760,16,750.0,340.0,CLOCKWISE,1702631462196.541,436.541,0.7714,unknown
78,1,11,1702631462990,18,875.0,340.0,CLOCKWISE,1702631463255.956,265.956,0.8276,unknown
78,1,12,1702631465540,22,625.0,340.0,CLOCKWISE,1702631465799.657,259.657,0.8295,unknown
78,1,13,1702631467480,25,625.0,250.0,CLOCKWISE,1702631467584.779,104.779,0.8018,unknown
78,1,14,1702631468000,26,625.0,340.0,CLOCKWISE,1702631468150.725,150.725,0.7742,unknown
78,1,15,1702631468590,27,625.0,390.0,CLOCKWISE,1702631468744.243,154.243,0.75,unknown
78,1,16,1702631470500,30,750.0,350.0,CLOCKWISE,1702631471008.277,508.277,0.75,unknown
78,1,17,1702631471080,31,875.0,400.0,CLOCKWISE,1702631471246.497,166.497,0.8036,unknown
78,1,18,1702631471830,32,750.0,270.0,CLOCKWISE,1702631471887.941,57.941,0.6571,unknown
78,1,19,1702631473100,34,750.0,260.0,CLOCKWISE,1702631473544.678,444.678,0.7273,unknown
78,1,20,1702631473630,35,875.0,370.0,CLOCKWISE,1702631473875.843,245.843,0.6818,unknown
78,1,21,1702631474350,36,750.0,270.0,CLOCKWISE,1702631474461.778,111.778,0.7768,unknown
78,1,22,1702631474900,37,750.0,350.0,CLOCKWISE,1702631475225.986,325.986,0.7232,unknown
88,1,1,1702631471500,6,2167.0,340.0,CLOCKWISE,1702631471500.0,0.0,0.8018,unknown
88,1,2,1702631472090,7,2167.0,340.0,CLOCKWISE,1702631472181.818,91.818,0.7742,unknown
88,1,3,1702631472620,8,2167.0,350.0,CLOCKWISE,1702631472843.769,223.769,0.8018,unknown
88,1,4,1702631473880,10,2167.0,360.0,CLOCKWISE,1702631474247.781,367.781,0.6774,unknown
88,1,5,1702631475060,12,2167.0,350.0,CLOCKWISE,1702631475376.718,316.718,0.7016,unknown
88,1,6,1702631475650,13,2167.0,340.0,CLOCKWISE,1702631475752.591,102.591,0.7258,unknown
88,1,7,1702631476120,14,2167.0,350.0,CLOCKWISE,1702631476412.952,292.952,0.7714,unknown
88,1,8,1702631477320,16,2167.0,330.0,CLOCKWISE,1702631477762.726,442.726,0.7714,unknown
88,1,9,1702631478040,17,2167.0,1220.0,UNKNOWN,1702631478059.512,19.512,0.15,unknown
88,1,10,1702631478520,18,2167.0,340.0,CLOCKWISE,1702631478842.202,322.202,0.8276,unknown
88,1,11,1702631481030,22,2167.0,340.0,CLOCKWISE,1702631481931.227,901.227,0.8295,unknown
88,1,12,1702631482230,24,2167.0,360.0,CLOCKWISE,1702631482569.757,339.757,0.7465,unknown
88,1,13,1702631484640,28,2167.0,350.0,CLOCKWISE,1702631485068.42,428.42,0.7768,unknown
88,1,14,1702631486460,31,2167.0,340.0,CLOCKWISE,1702631486661.033,201.033,0.8036,unknown
92,1,1,1702631476510,18,100.0,100.0,CLOCKWISE,1702631476510.0,0.0,0.8276,unknown
92,1,2,1702631478570,22,200.0,140.0,CLOCKWISE,1702631479237.273,667.273,0.8295,unknown
92,1,3,1702631479550,24,250.0,150.0,CLOCKWISE,1702631479812.861,262.861,0.7465,unknown
92,1,4,1702631480050,25,300.0,150.0,CLOCKWISE,1702631480129.229,79.229,0.8018,unknown
92,1,5,1702631481520,28,300.0,150.0,CLOCKWISE,1702631482038.726,518.726,0.7768,unknown
92,1,6,1702631482530,30,300.0,150.0,CLOCKWISE,1702631482718.899,188.899,0.75,unknown
92,1,7,1702631483020,31,300.0,150.0,CLOCKWISE,1702631483097.602,77.602,0.8036,unknown
92,1,8,1702631484540,34,300.0,150.0,CLOCKWISE,1702631484976.617,436.617,0.7273,unknown
92,1,9,1702631485070,35,300.0,150.0,CLOCKWISE,1702631485140.461,70.461,0.6818,unknown
93,1,1,1702631478160,42,625.0,250.0,CLOCKWISE,1702631478160.0,0.0,0.7792,unknown
93,1,2,1702631478550,43,500.0,350.0,CLOCKWISE,1702631478841.818,291.818,0.7273,unknown
93,1,3,1702631480090,45,625.0,370.0,CLOCKWISE,1702631480057.538,32.462,0.8319,unknown
93,1,4,1702631481360,47,625.0,370.0,CLOCKWISE,1702631481607.132,247.132,0.8,unknown
105,1,1,1702631489450,36,2167.0,340.0,CLOCKWISE,1702631489450.0,0.0,0.7768,unknown
105,1,2,1702631490650,38,2167.0,360.0,CLOCKWISE,1702631490813.636,163.636,0.7465,unknown
105,1,3,1702631491250,39,2167.0,340.0,CLOCKWISE,1702631491305.022,55.022,0.8036,unknown
105,1,4,1702631493490,43,2167.0,350.0,CLOCKWISE,1702631494172.552,682.552,0.7273,unknown
105,1,5,1702631494940,45,2167.0,340.0,CLOCKWISE,1702631494828.884,111.116,0.8319,unknown
105,1,6,1702631496140,47,2167.0,350.0,CLOCKWISE,1702631496310.389,170.389,0.8,unknown
109,1,1,1702631491030,2,400.0,140.0,CLOCKWISE,1702631491030.0,0.0,0.8295,unknown
109,1,2,1702631491620,3,350.0,140.0,CLOCKWISE,1702631491711.818,91.818,0.7768,unknown
109,1,3,1702631493360,6,450.0,150.0,CLOCKWISE,1702631493881.307,521.307,0.8018,unknown
109,1,4,1702631494440,8,450.0,150.0,CLOCKWISE,1702631494743.214,303.214,0.8018,unknown
109,1,5,1702631496850,12,500.0,150.0,CLOCKWISE,1702631496991.523,141.523,0.7016,unknown
109,1,6,1702631497420,13,450.0,150.0,CLOCKWISE,1702631497476.838,56.838,0.7258,unknown
109,1,7,1702631497850,14,400.0,160.0,CLOCKWISE,1702631498125.858,275.858,0.7714,unknown
109,1,8,1702631499030,16,400.0,160.0,CLOCKWISE,1702631499398.345,368.345,0.7714,unknown
109,1,9,1702631500100,17,625.0,1230.0,UNKNOWN,1702631499737.882,362.118,0.15,unknown
123,1,1,1702631502690,22,400.0,150.0,CLOCKWISE,1702631502690.0,0.0,0.8295,unknown
123,1,2,1702631504490,25,400.0,150.0,CLOCKWISE,1702631504735.455,245.455,0.8018,unknown
123,1,3,1702631505080,26,400.0,140.0,CLOCKWISE,1702631505145.022,65.022,0.7742,unknown
123,1,4,1702631505680,27,350.0,160.0,CLOCKWISE,1702631505810.638,130.638,0.75,unknown
123,1,5,1702631506290,28,450.0,140.0,CLOCKWISE,1702631506474.87,184.87,0.7768,unknown
123,1,6,1702631508060,31,400.0,150.0,CLOCKWISE,1702631508830.98,770.98,0.8036,unknown
123,1,7,1702631508650,32,450.0,150.0,CLOCKWISE,1702631508809.104,159.104,0.6571,unknown
123,1,8,1702631509830,34,450.0,160.0,CLOCKWISE,1702631510270.156,440.156,0.7273,unknown
123,1,9,1702631510430,35,400.0,160.0,CLOCKWISE,1702631510558.55,128.55,0.6818,unknown
123,1,10,1702631511010,36,400.0,150.0,CLOCKWISE,1702631511223.139,213.139,0.7768,unknown
123,1,11,1702631511610,37,350.0,150.0,CLOCKWISE,1702631511855.617,245.617,0.7232,unknown
123,1,12,1702631512200,38,300.0,150.0,CLOCKWISE,1702631512496.684,296.684,0.7465,unknown
123,1,13,1702631512800,39,300.0,140.0,CLOCKWISE,1702631513117.887,317.887,0.8036,unknown
123,1,14,1702631514590,42,350.0,150.0,CLOCKWISE,1702631515623.208,1033.208,0.7792,unknown
123,1,15,1702631515180,43,300.0,150.0,CLOCKWISE,1702631515392.164,212.164,0.7273,unknown
123,1,16,1702631515680,44,350.0,140.0,CLOCKWISE,1702631516032.777,352.777,0.7311,unknown
123,1,17,1702631516440,45,300.0,140.0,CLOCKWISE,1702631516572.182,132.182,0.8319,unknown
123,1,18,1702631517580,47,350.0,150.0,CLOCKWISE,1702631518284.009,704.009,0.8,unknown
134,1,1,1702631516890,2,2167.0,870.0,CLOCKWISE,1702631516890.0,0.0,0.8295,unknown
134,1,2,1702631519690,6,2167.0,890.0,CLOCKWISE,1702631519617.273,72.727,0.8018,unknown
134,1,3,1702631520350,7,2167.0,930.0,CLOCKWISE,1702631520377.173,27.173,0.7742,unknown
134,1,4,1702631521010,8,2167.0,890.0,CLOCKWISE,1702631521108.342,98.342,0.8018,unknown
134,1,5,1702631522390,10,2167.0,930.0,CLOCKWISE,1702631522645.234,255.234,0.6774,unknown
134,1,6,1702631523910,12,2167.0,920.0,CLOCKWISE,1702631523939.271,29.271,0.7016,unknown
134,1,7,1702631524650,13,2167.0,870.0,CLOCKWISE,1702631524680.186,30.186,0.7258,unknown
134,1,8,1702631525210,14,2167.0,910.0,CLOCKWISE,1702631525477.218,267.218,0.7714,unknown
134,1,9,1702631526660,16,2167.0,870.0,CLOCKWISE,1702631526954.881,294.881,0.7714,unknown
134,1,10,1702631527450,17,2167.0,910.0,CLOCKWISE,1702631527482.274,32.274,0.15,unknown
134,1,11,1702631528090,18,2167.0,880.0,CLOCKWISE,1702631528318.585,228.585,0.8276,unknown
134,1,12,1702631531090,22,2167.0,910.0,CLOCKWISE,1702631531706.936,616.936,0.8295,unknown
134,1,13,1702631532540,24,1000.0,940.0,CLOCKWISE,1702631532793.38,253.38,0.7465,unknown
134,1,14,1702631533260,25,2167.0,960.0,CLOCKWISE,1702631533349.266,89.266,0.8018,unknown
134,1,15,1702631533980,26,2167.0,950.0,CLOCKWISE,1702631534118.383,138.383,0.7742,unknown
134,1,16,1702631534750,27,2167.0,900.0,CLOCKWISE,1702631534876.469,126.469,0.75,unknown
134,1,17,1702631535460,28,2167.0,960.0,CLOCKWISE,1702631535675.205,215.205,0.7768,unknown
134,1,18,1702631536930,30,2167.0,960.0,CLOCKWISE,1702631537352.884,422.884,0.75,unknown
134,1,19,1702631537710,31,2167.0,940.0,CLOCKWISE,1702631537801.25,91.25,0.8036,unknown
134,1,20,1702631538480,32,2167.0,910.0,CLOCKWISE,1702631538616.254,136.254,0.6571,unknown
134,1,21,1702631539980,34,2167.0,910.0,CLOCKWISE,1702631540344.958,364.958,0.7273,unknown
134,1,22,1702631540730,35,2167.0,950.0,CLOCKWISE,1702631540849.046,119.046,0.6818,unknown
134,1,23,1702631541470,36,2167.0,930.0,CLOCKWISE,1702631541634.584,164.584,0.7768,unknown
134,1,24,1702631542230,37,2167.0,960.0,CLOCKWISE,1702631542401.24,171.24,0.7232,unknown
134,1,25,1702631542930,38,2167.0,990.0,CLOCKWISE,1702631543180.854,250.854,0.7465,unknown
134,1,26,1702631543750,39,1000.0,920.0,CLOCKWISE,1702631543895.083,145.083,0.8036,unknown
134,1,27,1702631545960,42,1000.0,990.0,CLOCKWISE,1702631546675.899,715.899,0.7792,unknown
134,1,28,1702631546770,43,1000.0,950.0,CLOCKWISE,1702631546848.914,78.914,0.7273,unknown
134,1,29,1702631547400,44,1000.0,1000.0,CLOCKWISE,1702631547689.559,289.559,0.7311,unknown
134,1,30,1702631548470,45,1000.0,930.0,CLOCKWISE,1702631548342.299,127.701,0.8319,unknown
134,1,31,1702631550020,47,1000.0,990.0,CLOCKWISE,1702631550424.58,404.58,0.8,unknown
134,1,32,1702631550160,48,1000.0,1010.0,CLOCKWISE,1702631550926.32,766.32,0.2633,unknown
139,1,1,1702631521420,54,625.0,140.0,CLOCKWISE,1702631521420.0,0.0,0.6452,unknown
139,1,2,1702631523500,58,750.0,150.0,CLOCKWISE,1702631524147.273,647.273,0.7266,unknown
139,1,3,1702631524130,59,750.0,150.0,CLOCKWISE,1702631524123.601,6.399,0.72,unknown
139,1,4,1702631526320,63,625.0,140.0,CLOCKWISE,1702631526941.926,621.926,0.7241,unknown
139,1,5,1702631527970,66,500.0,140.0,CLOCKWISE,1702631528263.377,293.377,0.7232,unknown
139,1,6,1702631529060,68,450.0,140.0,CLOCKWISE,1702631529199.976,139.976,0.6502,unknown
139,1,7,1702631530160,70,400.0,140.0,CLOCKWISE,1702631530244.349,84.349,0.5793,unknown
177,1,1,1702631555640,54,2167.0,1020.0,CLOCKWISE,1702631555640.0,0.0,0.6452,unknown
177,1,2,1702631558870,58,2167.0,1070.0,CLOCKWISE,1702631558367.273,502.727,0.7266,unknown
177,1,3,1702631559770,59,2167.0,1130.0,CLOCKWISE,1702631559585.214,184.786,0.72,unknown
177,1,4,1702631563220,63,2167.0,1140.0,CLOCKWISE,1702631562898.107,321.893,0.7241,unknown
177,1,5,1702631565910,66,2167.0,1070.0,CLOCKWISE,1702631565633.64,276.36,0.7232,unknown
177,1,6,1702631567670,68,2167.0,1090.0,CLOCKWISE,1702631567570.264,99.736,0.6502,unknown
177,1,7,1702631569420,70,2167.0,1090.0,CLOCKWISE,1702631569358.977,61.023,0.5793,unknown
227,1,1,1702631600090,1,300.0,170.0,CLOCKWISE,1702631600090.0,0.0,0.7188,unknown
227,1,2,1702631600530,2,300.0,200.0,CLOCKWISE,1702631600771.818,241.818,0.8295,unknown
227,1,3,1702631600980,3,300.0,200.0,CLOCKWISE,1702631601283.769,303.769,0.7768,unknown
227,1,4,1702631602350,6,400.0,210.0,CLOCKWISE,1702631603421.671,1071.671,0.8018,unknown
227,1,5,1702631602800,7,400.0,210.0,CLOCKWISE,1702631603009.195,209.195,0.7742,unknown
227,1,6,1702631603130,8,400.0,210.0,CLOCKWISE,1702631603534.268,404.268,0.8018,unknown
227,1,7,1702631605070,12,450.0,200.0,CLOCKWISE,1702631606321.497,1251.497,0.7016,unknown
227,1,8,1702631605520,13,450.0,200.0,CLOCKWISE,1702631605738.499,218.499,0.7258,unknown
227,1,9,1702631605930,14,450.0,220.0,CLOCKWISE,1702631606262.323,332.323,0.7714,unknown
227,1,10,1702631606850,16,450.0,210.0,CLOCKWISE,1702631607539.03,689.03,0.7714,unknown
227,1,11,1702631607130,17,625.0,360.0,UNKNOWN,1702631607530.231,400.231,0.15,unknown
230,1,1,1702631603040,2,625.0,160.0,CLOCKWISE,1702631603040.0,0.0,0.8295,unknown
230,1,2,1702631603510,3,625.0,170.0,CLOCKWISE,1702631603721.818,211.818,0.7768,unknown
230,1,3,1702631604950,6,625.0,190.0,CLOCKWISE,1702631605771.307,821.307,0.8018,unknown
230,1,4,1702631605430,7,625.0,180.0,CLOCKWISE,1702631605593.639,163.639,0.7742,unknown
230,1,5,1702631606880,10,625.0,160.0,CLOCKWISE,1702631607592.058,712.058,0.6774,unknown
230,1,6,1702631607840,12,625.0,180.0,CLOCKWISE,1702631608136.292,296.292,0.7016,unknown
230,1,7,1702631608320,13,625.0,170.0,CLOCKWISE,1702631608423.298,103.298,0.7258,unknown
230,1,8,1702631608760,14,625.0,170.0,CLOCKWISE,1702631608986.634,226.634,0.7714,unknown
230,1,9,1702631609750,16,625.0,170.0,CLOCKWISE,1702631610241.425,491.425,0.7714,unknown
230,1,10,1702631610200,17,1000.0,320.0,CLOCKWISE,1702631610397.234,197.234,0.15,unknown
230,1,11,1702631610530,18,625.0,180.0,CLOCKWISE,1702631610923.838,393.838,0.8276,unknown
230,1,12,1702631612640,22,625.0,170.0,CLOCKWISE,1702631613686.896,1046.896,0.8295,unknown
230,1,13,1702631613610,24,625.0,170.0,CLOCKWISE,1702631614013.94,403.94,0.7465,unknown
230,1,14,1702631614080,25,625.0,170.0,CLOCKWISE,1702631614227.678,147.678,0.8018,unknown
230,1,15,1702631614570,26,625.0,170.0,CLOCKWISE,1702631614777.702,207.702,0.7742,unknown
230,1,16,1702631615040,27,625.0,170.0,CLOCKWISE,1702631615337.287,297.287,0.75,unknown
230,1,17,1702631615520,28,750.0,180.0,CLOCKWISE,1702631615864.874,344.874,0.7768,unknown
230,1,18,1702631616480,30,875.0,170.0,CLOCKWISE,1702631617261.229,781.229,0.75,unknown
230,1,19,1702631616960,31,1000.0,170.0,CLOCKWISE,1702631617192.236,232.236,0.8036,unknown
230,1,20,1702631617420,32,1000.0,180.0,CLOCKWISE,1702631617739.532,319.532,0.6571,unknown
230,1,21,1702631618380,34,2167.0,170.0,CLOCKWISE,1702631619089.484,709.484,0.7273,unknown
230,1,22,1702631618850,35,1000.0,180.0,CLOCKWISE,1702631619075.129,225.129,0.6818,unknown
230,1,23,1702631619790,37,750.0,170.0,CLOCKWISE,1702631620380.213,590.213,0.7232,unknown
230,1,24,1702631620270,38,625.0,170.0,CLOCKWISE,1702631620450.107,180.107,0.7465,unknown
230,1,25,1702631620730,39,500.0,170.0,CLOCKWISE,1702631621005.06,275.06,0.8036,unknown
230,1,26,1702631622150,42,625.0,170.0,CLOCKWISE,1702631623125.585,975.585,0.7792,unknown
230,1,27,1702631622560,43,500.0,170.0,CLOCKWISE,1702631622812.07,252.07,0.7273,unknown
230,1,28,1702631622950,44,625.0,160.0,CLOCKWISE,1702631623296.762,346.762,0.7311,unknown
230,1,29,1702631623640,45,625.0,170.0,CLOCKWISE,1702631623749.934,109.934,0.8319,unknown
234,1,1,1702631606550,17,500.0,220.0,UNKNOWN,1702631606550.0,0.0,0.15,unknown
234,1,2,1702631607580,18,500.0,200.0,CLOCKWISE,1702631607231.818,348.182,0.8276,unknown
234,1,3,1702631609570,22,450.0,210.0,CLOCKWISE,1702631610615.065,1045.065,0.8295,unknown
234,1,4,1702631610490,24,400.0,200.0,CLOCKWISE,1702631610880.99,390.99,0.7465,unknown
234,1,5,1702631610940,25,400.0,210.0,CLOCKWISE,1702631611089.558,149.558,0.8018,unknown
234,1,6,1702631611410,26,400.0,190.0,CLOCKWISE,1702631611621.418,211.418,0.7742,unknown
234,1,7,1702631611840,27,350.0,180.0,CLOCKWISE,1702631612163.427,323.427,0.75,unknown
234,1,8,1702631612300,28,400.0,200.0,CLOCKWISE,1702631612653.611,353.611,0.7768,unknown
234,1,9,1702631613220,30,450.0,200.0,CLOCKWISE,1702631614023.6,803.6,0.75,unknown
234,1,10,1702631613670,31,450.0,200.0,CLOCKWISE,1702631613928.088,258.088,0.8036,unknown
234,1,11,1702631614120,32,500.0,210.0,CLOCKWISE,1702631614446.05,326.05,0.6571,unknown
234,1,12,1702631615030,34,500.0,210.0,CLOCKWISE,1702631615783.888,753.888,0.7273,unknown
234,1,13,1702631615500,35,500.0,210.0,CLOCKWISE,1702631615723.769,223.769,0.6818,unknown
234,1,14,1702631615930,36,450.0,210.0,CLOCKWISE,1702631616263.952,333.952,0.7768,unknown
234,1,15,1702631616400,37,450.0,210.0,CLOCKWISE,1702631616752.174,352.174,0.7232,unknown
234,1,16,1702631616860,38,400.0,210.0,CLOCKWISE,1702631617268.507,408.507,0.7465,unknown
234,1,17,1702631617310,39,400.0,200.0,CLOCKWISE,1702631617764.175,454.175,0.8036,unknown
236,1,1,1702631608950,1,150.0,120.0,CLOCKWISE,1702631608950.0,0.0,0.7188,unknown
236,1,2,1702631609430,2,150.0,120.0,CLOCKWISE,1702631609631.818,201.818,0.8295,unknown
236,1,3,1702631609900,3,150.0,110.0,CLOCKWISE,1702631610183.769,283.769,0.7768,unknown
236,1,4,1702631611320,6,100.0,110.0,CLOCKWISE,1702631612341.671,1021.671,0.8018,unknown
236,1,5,1702631611810,7,100.0,90.0,CLOCKWISE,1702631611989.403,179.403,0.7742,unknown
236,1,6,1702631612170,8,100.0,90.0,CLOCKWISE,1702631612553.103,383.103,0.8018,unknown
236,1,7,1702631613260,10,150.0,110.0,CLOCKWISE,1702631613780.311,520.311,0.6774,unknown
236,1,8,1702631614220,12,150.0,140.0,CLOCKWISE,1702631614668.594,448.594,0.7016,unknown
236,1,9,1702631614700,13,150.0,130.0,CLOCKWISE,1702631614847.392,147.392,0.7258,unknown
236,1,10,1702631615150,14,150.0,130.0,CLOCKWISE,1702631615406.35,256.35,0.7714,unknown
236,1,11,1702631616130,16,150.0,120.0,CLOCKWISE,1702631616699.174,569.174,0.7714,unknown
236,1,12,1702631616940,18,150.0,120.0,CLOCKWISE,1702631617460.046,520.046,0.8276,unknown
236,1,13,1702631619110,22,150.0,140.0,CLOCKWISE,1702631619360.436,250.436,0.8295,unknown
236,1,14,1702631620120,24,200.0,150.0,CLOCKWISE,1702631620279.719,159.719,0.7465,unknown
