method,sec,rep_lane,rep_dev,pd_true,pf_true,pd_hat,pf_hat,pd_var,pf_var,pd_ci_low,pd_ci_high,pf_ci_low,pf_ci_high
global,0,1,21,0.94,0.015,0.9,0.017223073140471893,0.008181818181818182,0.0002713780289248836,0.722711329388275,1.0,0.0,0.04951124180823366
global,1,1,21,0.94,0.015,0.9,0.008407149843325907,0.008181818181818182,0.00012430249287284905,0.722711329388275,1.0,0.0,0.03025939129861687
global,2,1,21,0.94,0.015,0.9,0.02169672588943838,0.008181818181818182,0.0003140006416121203,0.722711329388275,1.0,0.0,0.056428049860993534
global,3,1,21,0.94,0.015,0.9,0.012629568402850204,0.008181818181818182,0.00018430769583893604,0.722711329388275,1.0,0.0,0.0392385226163261
global,4,1,21,0.94,0.015,0.9,0.03894433613889991,0.008181818181818182,0.0005531255174886333,0.722711329388275,1.0,0.0,0.08504083262165155
global,5,1,21,0.94,0.015,0.916984320520225,0.004418312511011126,0.006000045434612407,6.500685953264529e-05,0.7651627985228251,1.0,0.0,0.02022117147958419
global,6,1,21,0.94,0.015,0.9343535569244424,0.011351295690410603,0.004055499384431712,0.00016584895047986006,0.8095352632522693,1.0,0.0,0.036592637337863304
global,7,1,21,0.94,0.015,0.9461443536065668,0.018331383989297192,0.002919482163437288,0.00026594105454681076,0.840241177643517,1.0,0.0,0.05029447450237225
global,8,1,21,0.94,0.015,0.9570017080852937,0.010399390796733455,0.0020172096005894244,0.00015208734221517416,0.868971529159971,1.0,0.0,0.034570835392657234
global,9,1,21,0.94,0.015,0.9163898665791662,0.012836779033518477,0.003406145976831076,0.0001872708789258755,0.8019999614974928,1.0,0.0,0.039658781354032197
global,10,1,21,0.94,0.015,0.9269055889101033,0.01752564209999584,0.0027657234011901643,0.0002544605020116461,0.8238289037770814,1.0,0.0,0.04879120565685404
global,11,1,21,0.94,0.015,0.9378879757980874,0.018504715235094428,0.002155215092302827,0.0002684082376731943,0.8468963591590225,1.0,0.0,0.05061572714448999
global,12,1,21,0.94,0.015,0.9444833758219753,0.017277737145637982,0.00181870077070638,0.00025092438834635895,0.8608967687563357,1.0,0.0,0.048325299534195516
global,13,1,21,0.94,0.015,0.9532701557688553,0.03952410026366269,0.0014071339221202724,0.0005610139767785056,0.8797470595662522,1.0,0.0,0.08594813814483268
global,14,1,21,0.94,0.015,0.9588471067321577,0.018819214588517545,0.0011684797643912645,0.00027288253818899956,0.8918483614984931,1.0,0.0,0.05119676172703409
global,15,1,21,0.94,0.015,0.9645139851639315,0.007087814447739131,0.0009445268043435092,0.00010400360592256505,0.9042770017437267,1.0,0.0,0.027076317456021817
global,16,1,21,0.94,0.015,0.9707001179205945,0.008358795136176739,0.0007220056721272628,0.00012249643862140164,0.9180345979854027,1.0,0.0,0.030051704544736404
global,17,1,21,0.94,0.015,0.9771685642047743,0.012252144920844192,0.000514553943712275,0.00017884773200516508,0.9327083524400394,1.0,0.0,0.03846400191860462
global,18,1,21,0.94,0.015,0.9588499937214144,0.01813357475321726,0.0008553992005156331,0.00026312435792936106,0.9015254652130974,1.0,0.0,0.04992694722959091
global,19,1,21,0.94,0.015,0.9273568896167013,0.014665698052602049,0.0013785872334272247,0.0002135558919196844,0.8545834005156967,1.0,0.0,0.043308259292802964
global,20,1,21,0.94,0.015,0.9408076796844257,0.0016638720668725935,0.001081264873672846,2.4548329014054333e-05,0.8763577988567499,1.0,0.0,0.01137494104718527
global,21,1,21,0.94,0.015,0.9522162796873305,0.00018877180240511527,0.0008429304052199537,2.7892044474640225e-06,0.8953110826953775,1.0,0.0,0.0034621504553228907
global,22,1,21,0.94,0.015,0.93094776791013,0.009952918804363957,0.001135976908634734,0.00014562352036903017,0.864887425099854,0.9970081107204061,0.0,0.033605134680464575
global,23,1,21,0.94,0.015,0.9452127969123593,0.014940279183225862,0.0008842378868339063,0.00021749360454906134,0.8869299669702474,1.0,0.0,0.04384570136031357
global,24,1,21,0.94,0.015,0.9583941488285999,0.01501130711508995,0.0006588676662828362,0.00021851183902147397,0.9080840501724439,1.0,0.0,0.04398431318599834
global,25,1,21,0.94,0.015,0.9670822959088822,0.020972868357702176,0.0005144239303125244,0.0003034434554268869,0.9226277014254253,1.0,0.0,0.055115340124812534
global,26,1,21,0.94,0.015,0.9626739520714672,0.01176119160506125,0.0005680124994096586,0.00017176649227227037,0.9159612469717607,1.0,0.0,0.037448895992825325
global,27,1,21,0.94,0.015,0.9589080995631867,0.010337272771486938,0.0006122299019714484,0.00015118837778031762,0.9104112708894113,1.0,0.0,0.03443717468167877
global,28,1,21,0.94,0.015,0.9280577487254589,0.001172797868224765,0.00102425227463471,1.7311661281552507e-05,0.8653300232905549,0.9907854741603629,0.0,0.009327825641274474
global,29,1,21,0.94,0.015,0.9350601317402433,0.018245960839337938,0.0009223763892931807,0.0002647248140746892,0.8755336574862722,0.9945866059942143,0.0,0.05013587845838057
global,30,1,21,0.94,0.015,0.9523521487720951,0.014109808973519013,0.0006843113584800803,0.00020557717631896288,0.9010798315362115,1.0,0.0,0.04221221599759664
global,31,1,21,0.94,0.015,0.9564640106464892,0.028207079120481197,0.0006238136929927236,0.0004050951695759428,0.907510535968987,1.0,0.0,0.06765595240531586
global,32,1,21,0.94,0.015,0.9461025650350373,0.007610058090350447,0.0007608511276490637,0.0001116080557568267,0.8920388462212464,1.0,0.0,0.028316422015371795
global,33,1,21,0.94,0.015,0.963731403806078,0.01883099168798197,0.0005199018150204731,0.0002730500311334354,0.9190407469236529,1.0,0.0,0.051218473831585
global,34,1,21,0.94,0.015,0.9511159179518022,0.002136438439463445,0.000690113655871682,3.1505528131889096e-05,0.8996266897540844,1.0,0.0,0.013137876385089696
global,35,1,21,0.94,0.015,0.9180498048656632,0.007077964049000779,0.001114968780292378,0.00010386009567372172,0.8526031543297404,0.983496455401586,0.0,0.027052671644862337
global,36,1,21,0.94,0.015,0.9304937076415558,0.00894871406403055,0.000957661740095768,0.00013106356523099675,0.8698393315360191,0.9911480837470925,0.0,0.03138738140840279
global,37,1,21,0.94,0.015,0.9523943577429558,0.0010152612792221384,0.0006709379818982081,1.498862842990717e-05,0.9016255154155975,1.0,0.0,0.008603430688001266
global,38,1,21,0.94,0.015,0.9322047288304115,0.014668559758135356,0.0009348087547310827,0.0002135969425530646,0.8722784298275953,0.9921310278332277,0.0,0.04331387376430141
global,39,1,21,0.94,0.015,0.9542476120187667,0.024267665223467957,0.0006455965102921025,0.0003499322016956107,0.9044467731308711,1.0,0.0,0.06093235594947652
global,40,1,21,0.94,0.015,0.9362097251433121,0.017654796177210372,0.0008829250458968879,0.0002563020347165254,0.8779701779582808,0.9944492723283435,0.0,0.04903329035024239
global,41,1,21,0.94,0.015,0.9302951573877685,0.002002995159195815,0.0009585673293495049,2.9541623195882598e-05,0.8696121098997833,0.9909782048757536,0.0,0.012656027575803894
global,42,1,21,0.94,0.015,0.9420516770366676,0.00022724644156134393,0.0008068938623428643,3.3575586297952017e-06,0.8863761576266401,0.997727196446695,0.0,0.0038186803101187545
global,43,1,21,0.94,0.015,0.9397913774786579,0.016872232670802192,0.0008363025114015264,0.0002451363611158305,0.8831103424863423,0.9964724124709735,0.0,0.04755962169076566
global,44,1,21,0.94,0.015,0.9599667750202608,0.025136103628729502,0.0005679811684342435,0.00036213221561224587,0.9132553582502999,1.0,0.0,0.062434456400614805
global,45,1,21,0.94,0.015,0.9630230782284889,0.017186848668173705,0.0005262760249030632,0.0002496275010004585,0.9180592930534437,1.0,0.0,0.048154073404067646
global,46,1,21,0.94,0.015,0.9504909743807621,0.014912289323138326,0.0006954589543014905,0.0002170923096100693,0.898802725050333,1.0,0.0,0.04379103265795195
global,47,1,21,0.94,0.015,0.9690113795281188,0.006744273425237235,0.00044377725925982543,9.899686996851544e-05,0.927721977508078,1.0,0.0,0.026245718901689717
global,48,1,21,0.94,0.015,0.967412053024737,0.0007651601801260605,0.00046590700953113103,1.1299133645686851e-05,0.9251056898175929,1.0,0.0,0.007353540239994389
global,49,1,21,0.94,0.015,0.977666283632947,0.0205629750919909,0.0003226863859701947,0.0002976375243451785,0.9424578752573459,1.0,0.0,0.054377237076018256
global,50,1,21,0.94,0.015,0.9738812849765712,0.014212854640070367,0.00037591133136170927,0.00020705688772981205,0.9358799564398064,1.0,0.0,0.042416218622099995
global,51,1,21,0.94,0.015,0.9740724451987517,0.006979783893644054,0.0003732325388461733,0.00010242955434150863,0.9362067599252556,1.0,0.0,0.026816451354645145
global,52,1,21,0.94,0.015,0.9738888031632179,0.02293984132324574,0.00037580475458825357,0.0003312355419208384,0.9358928619954269,1.0,0.0,0.05861160127202164
global,53,1,21,0.94,0.015,0.9609631812124756,0.002602601053106104,0.0005543791947709036,3.836198306696271e-05,0.9148144746798771,1.0,0.0,0.014742263080940484
global,54,1,21,0.94,0.015,0.9751937489921237,0.017865558765090196,0.00035750128108663723,0.0002593061168734186,0.938134648606086,1.0,0.0,0.04942740881512568
global,55,1,21,0.94,0.015,0.9407405609360346,0.008474534795642742,0.000823858863692271,0.00012417808456611107,0.8844827951542314,0.9969983267178378,0.0,0.030315838091672775
global,56,1,21,0.94,0.015,0.9489109710874508,0.009084776021154147,0.0007164377368816138,0.00013303807190836884,0.8964489161333756,1.0,0.0,0.03169183370328496
global,57,1,21,0.94,0.015,0.9558826030787052,0.0010306979593590086,0.0006232176289088999,1.5216289966634216e-05,0.9069525219095876,1.0,0.0,0.008676278351704772
global,58,1,21,0.94,0.015,0.9459710115289091,0.014670311100675812,0.0007553181594331098,0.00021362206511653012,0.8921042291739342,0.9998377938838839,0.0,0.04331730964069152
global,59,1,21,0.94,0.015,0.9428796978406673,0.03645653960832594,0.0007959247773032219,0.0005191250294794957,0.8875839057359505,0.9981754899453841,0.0,0.081113797845352
global,60,1,21,0.94,0.015,0.9474709836198263,0.00822502086507719,0.0007355131117994639,0.00012055226448541246,0.8943151074602819,1.0,0.0,0.029745094732217155
global,61,1,21,0.94,0.015,0.9372371126908037,0.014918015674690975,0.0008693158889263867,0.00021717441107912315,0.8794481525089523,0.9950260728726551,0.0,0.04380221927460973
global,62,1,21,0.94,0.015,0.9214471587051588,0.023786760373111414,0.0010696890622575294,0.00034316675473985633,0.8573432001568092,0.9855511172535084,0.0,0.0600952911201498
global,63,1,21,0.94,0.015,0.9350906596681512,0.013294262572500364,0.0008969869688801541,0.00019385505155399696,0.8763891678672608,0.9937921514690415,0.0,0.040583703131988474
global,64,1,21,0.94,0.015,0.9650704778256709,0.011944920273907282,0.0004981692230837926,0.00017441732739247232,0.9213238563858535,1.0,0.0,0.03783008214148929
global,65,1,21,0.94,0.015,0.9718078712755138,0.01574397198212913,0.0004048866894085606,0.0002290063940150998,0.9323691503780008,1.0,0.0,0.04540456811990774
global,66,1,21,0.94,0.015,0.9277725711267159,0.0040540858200806785,0.0009903048393429998,5.96697075109966e-05,0.8660931169233909,0.9894520253300408,0.0,0.019194335103835704
global,67,1,21,0.94,0.015,0.9157094483494768,0.004138364226706307,0.001140674698513925,6.090499756009993e-05,0.8495126514344364,0.9819062452645171,0.0,0.019434528406881674
global,68,1,21,0.94,0.015,0.926650028769784,0.005521935903065886,0.0010044791079921451,8.115434670366986e-05,0.8645307327236871,0.9887693248158809,0.0,0.0231787345454251
global,69,1,21,0.94,0.015,0.9393133296752143,0.0036487410209970587,0.0008424206657431978,5.372553265948901e-05,0.8824253412284511,0.9962013181219775,0.0,0.018015090810163857
global,70,1,21,0.94,0.015,0.9510797066243449,0.004092376515365985,0.0006875925853819499,6.023096999737638e-05,0.8996846127339423,1.0,0.0,0.01930366490070406
global,71,1,21,0.94,0.015,0.9558699434817142,0.0042555944122315325,0.0006233880980318062,6.262292110980467e-05,0.9069331708317019,1.0,0.0,0.01976598492103
global,72,1,21,0.94,0.015,0.9174626847317384,0.00048281129510878266,0.0011190872935024842,7.13169736495712e-06,0.851895270975215,0.9830300984882618,0.0,0.005717037942591606
global,73,1,21,0.94,0.015,0.9352453883748278,0.010122389050504225,0.000894996826113257,0.00014807772842977045,0.8766090531619525,0.9938817235877032,0.0,0.033973078800190834
global,74,1,21,0.94,0.015,0.9298030531491963,0.02520784339921969,0.0009645714606647297,0.0003631390349317262,0.8689302536136926,0.9906758526847,0.0,0.0625580096183106
global,75,1,21,0.94,0.015,0.9066728747135876,0.013561357401159971,0.0012505000932012248,0.00019769626088568442,0.8373625496671573,0.9759831997600179,0.0,0.04111983986697157
global,76,1,21,0.94,0.015,0.8947116667132301,0.010244117783976612,0.001392158130462381,0.00014984003696755617,0.821580861480522,0.9678424719459382,0.0,0.03423631414059565
global,77,1,21,0.94,0.015,0.9229677854525618,0.02014863203558241,0.0010507130906859737,0.00029176351718242065,0.8594349639413206,0.9865006069638029,0.0,0.05362756164224677
global,78,1,21,0.94,0.015,0.9237377585639795,0.052389540595524794,0.001041078501981739,0.0007336681275622865,0.860496892241537,0.9869786248864221,0.0,0.10547870595761426
global,79,1,21,0.94,0.015,0.9363947231115521,0.03119726373011757,0.0008801918074956055,0.0004466600167370114,0.8782453908051953,0.994544055417909,0.0,0.0726205557322859
global,80,1,21,0.94,0.015,0.9294514476306311,0.013699436675299811,0.0009690362679024236,0.00019968121344944746,0.8684379267784959,0.9904649684827664,0.0,0.04139592290708375
global,81,1,21,0.94,0.015,0.9201812724429305,0.013636634146372903,0.0010854339648519978,0.00019877846830833847,0.8556072597181862,0.9847552851676747,0.0,0.041270442495084325
global,82,1,21,0.94,0.015,0.9346015530959085,0.008285368345436594,0.0009032732519211983,0.00012142937463276417,0.8756947239113354,0.9935083822804817,0.0,0.029883587845877524
global,83,1,21,0.94,0.015,0.9544973210113092,0.002694028359046904,0.0006418549535994745,3.970596901843682e-05,0.9048410022819899,1.0,0.0,0.01504451217876939
global,84,1,21,0.94,0.015,0.9554225875654412,0.003420654911418856,0.0006294128088947593,5.0378631005849925e-05,0.9062499097183877,1.0,0.0,0.01733232443279813
global,85,1,21,0.94,0.015,0.9685117766680045,0.02860752943193215,0.00045069037128172776,0.0004106769264788171,0.9269020166312548,1.0,0.0,0.06832725350903299
global,86,1,21,0.94,0.015,0.9547561239810433,0.018794848593357408,0.0006383773551981941,0.00027253599398586477,0.9052345080166042,1.0,0.0,0.05115183044420527
global,87,1,21,0.94,0.015,0.9675543204487358,0.01353976674792518,0.0004639353314737586,0.0001973858344483296,0.9253375705810637,1.0,0.0,0.04107660428633367
global,88,1,21,0.94,0.015,0.9539620450846532,0.011670123737727783,0.0006490413047669339,0.00017045219630059977,0.9040285185078867,1.0,0.0,0.03725936282974426
global,89,1,21,0.94,0.015,0.9564910272616604,0.0013240142292924746,0.0006150139216196466,1.9540806142065607e-05,0.9078840577892273,1.0,0.0,0.009988191101642164
global,90,1,21,0.94,0.015,0.9701815824432958,0.009633240024188668,0.0004275262984894484,0.00014099173464273462,0.9296552326412588,1.0,0.0,0.03290626835750896
global,91,1,21,0.94,0.015,0.9653174217556665,0.008577338043849886,0.0004947738474481762,0.0001256714381664742,0.921720137294855,1.0,0.0,0.03054957955126845
global,92,1,21,0.94,0.015,0.9555712523634227,0.01063699533936208,0.0006274113401973904,0.00015552487196323852,0.906476818824555,1.0,0.0,0.03508007919009534
global,93,1,21,0.94,0.015,0.9584066421172222,0.018512630467234694,0.0005891135536376384,0.0002685208814840147,0.9108341855099126,1.0,0.0,0.050630379739389345
global,94,1,21,0.94,0.015,0.970172211577092,0.0039081740287800915,0.000427656524049849,5.7530544894692565e-05,0.9296396900321658,1.0,0.0,0.01877455695360249
global,95,1,21,0.94,0.015,0.9654377901815319,0.0063201498191868145,0.0004931181793733867,9.281091909531797e-05,0.9219135119235204,1.0,0.0,0.02520248089340997
global,96,1,21,0.94,0.015,0.935093232055003,0.010997134428362457,0.0008969538830531738,0.00016073198220778803,0.8763928228814967,0.9937936412285094,0.0,0.035846037479592675
global,97,1,21,0.94,0.015,0.9317652341905901,0.015194028975781051,0.0009395879193745564,0.00022113059792016037,0.8716859453210529,0.9918445230601273,0.0,0.044340131716457856
global,98,1,21,0.94,0.015,0.9539374795226758,0.012810859461947514,0.0006493709066689712,0.00018689765529744467,0.9039912757123809,1.0,0.0,0.03960612084508508
global,99,1,21,0.94,0.015,0.938619117686723,0.009899763945589567,0.0008514276295525248,0.00014485357565632287,0.8814278213061637,0.9958104140672823,0.0,0.033489369627782095
global,100,1,21,0.94,0.015,0.9447806670718273,0.04244237704919858,0.0007709875595932091,0.0006006062317184083,0.890358008105793,0.9992033260378616,0.0,0.09047662420442562
global,101,1,21,0.94,0.015,0.9333867536656932,0.02219154362094404,0.0009188559864105206,0.0003206760445221251,0.8739739843530727,0.9927995229783138,0.0,0.057290106164675024
global,102,1,21,0.94,0.015,0.9427459972709034,0.005777200850051336,0.0007976746093683754,8.48841103505838e-05,0.8873894549353352,0.9981025396064716,0.0,0.023835185187258044
global,103,1,21,0.94,0.015,0.9446064401672725,0.025121562499697693,0.0007732775373662915,0.0003619281221271648,0.8901030183705968,0.9991098619639481,0.0,0.06240940333238357
global,104,1,21,0.94,0.015,0.9496804990773733,0.033584962312638696,0.0007062184544264701,0.0004796602850112909,0.8975939478906731,1.0,0.0,0.07651121245051325
global,105,1,21,0.94,0.015,0.9665408773819295,0.020559314622525977,0.000477925266970928,0.00029758565327258095,0.9236923335840883,1.0,0.0,0.054370629971266064
global,106,1,21,0.94,0.015,0.9774131045594409,0.02576524273430354,0.0003262570580529511,0.00037095657637161523,0.9420104335554584,1.0,0.0,0.06351529947319066
global,107,1,21,0.94,0.015,0.9710528799575717,0.026819943178668898,0.00041540666429080097,0.00038572365260928875,0.931105086006722,1.0,0.0,0.06531404641363
global,108,1,21,0.94,0.015,0.9795525731321384,0.01910649636269318,0.0002959999448622435,0.0002769670663955998,0.9458314612260521,1.0,0.0,0.05172545836741271
global,109,1,21,0.94,0.015,0.9585024985863934,0.009999271423862716,0.0005878146619216904,0.00014629486691903425,0.9109825153662957,1.0,0.0,0.03370594476189481
global,110,1,21,0.94,0.015,0.9459177021786047,0.018177992219621374,0.0007560207322722165,0.00026375693820420836,0.8920258730660486,0.9998095312911608,0.0,0.05000955915882948
global,111,1,21,0.94,0.015,0.9617977944635583,0.013743614324015064,0.0005429970004225603,0.00020031616831518926,0.9161252942383319,1.0,0.0,0.04148410084101096
global,112,1,21,0.94,0.015,0.9600921245426365,0.01470020625346572,0.0005662350285789632,0.00021405088950105354,0.913452565305987,1.0,0.0,0.04337594333391837
global,113,1,21,0.94,0.015,0.9563917207429042,0.02400598241403536,0.0006163536537536607,0.00034625165353259697,0.9077318379208088,1.0,0.0,0.06047734586826921
global,114,1,21,0.94,0.015,0.9590264772633265,0.01808854624197812,0.000580709751298829,0.00026248301581522114,0.9117945539424455,1.0,0.0,0.04984314832664852
global,115,1,21,0.94,0.015,0.9692537832921307,0.0076238634114724835,0.0004404071950643641,0.0001118089672633848,0.9281214568254785,1.0,0.0,0.028348856261628523
global,116,1,21,0.94,0.015,0.9529341684531668,0.0008649525802660586,0.0006628173258271681,1.2771494147289903e-05,0.9024735002164337,1.0,0.0,0.007869449130070968
global,117,1,21,0.94,0.015,0.95274392661125,0.02323321288616686,0.0006653635997531088,0.00033537089712048666,0.9021864266254759,1.0,0.0,0.059126956608131304
global,118,1,21,0.94,0.015,0.9414065328325236,0.008785230018669588,0.0008151764449177867,0.0001286903904264334,0.8854459946757459,0.9973670709893013,0.0,0.03101982027489393
global,119,1,21,0.94,0.015,0.9359870229144186,0.030473158241985068,0.0008854480174909697,0.0004366188896858724,0.8776643248973232,0.994309720931514,0.0,0.07142819610812856
global,120,1,21,0.94,0.015,0.9446480023761793,0.014501253295611707,0.0007727313396483755,0.00021119655588869318,0.8901638329836558,0.9991321717687028,0.0,0.04298515557570676
global,121,1,21,0.94,0.015,0.9361940123657484,0.0124021449546531,0.0008827800528512715,0.00018100982889423972,0.8779592473964155,0.9944287773350813,0.0,0.038771964041634174
global,122,1,21,0.94,0.015,0.9542428984783368,0.00140706446330326,0.000645271761310338,2.076479753053256e-05,0.9044545866145088,1.0,0.0,0.010338472313877203
global,123,1,21,0.94,0.015,0.9605064841167709,0.00967278672557477,0.0005605977057104976,0.00014156488555472393,0.9140996726958442,1.0,0.0,0.03299307112236177
global,124,1,21,0.94,0.015,0.9269549089391298,0.008581824748235671,0.0010006330896469866,0.00012573660638758003,0.8649546502526706,0.988955167625589,0.0,0.030559762483576704
global,125,1,21,0.94,0.015,0.9003347107482386,0.000973636469956629,0.0013260904340412466,1.4374706925827585e-05,0.8289602824744313,0.9717091390220458,0.0,0.00840477865176551
global,126,1,21,0.94,0.015,0.9366668853805573,0.01763706408548915,0.0008766802642173871,0.0002560492323536974,0.8786336629728922,0.9947001077882224,0.0,0.04900007942218731
global,127,1,21,0.94,0.015,0.959754459777193,0.015495112859716234,0.0005708251731278042,0.00022544356163321544,0.9129262419476858,1.0,0.0,0.04492407795144449
global,128,1,21,0.94,0.015,0.9736408006071502,0.021943864658685742,0.0003792767290672586,0.0003171773122540944,0.9354697450495058,1.0,0.0,0.056850430842647875
global,129,1,21,0.94,0.015,0.9385481931806559,0.012463606922409956,0.0008523470284430865,0.0001818955481511372,0.8813260266324818,0.9957703597288299,0.0,0.038897863820938586
global,130,1,21,0.94,0.015,0.920605267025725,0.028445196896422997,0.0010801656554219508,0.00040841479315192246,0.8561881545332439,0.985022379518206,0.0,0.06805537575706974
global,131,1,21,0.94,0.015,0.9130061049473118,0.003227201895395082,0.0011737826198460614,4.753872507371593e-05,0.8458555032195489,0.9801567066750747,0.0,0.016741074998365493
global,132,1,21,0.94,0.015,0.9479619980271232,0.0034811452168065408,0.0007290154924662234,5.126640657319285e-05,0.8950414357109664,1.0,0.0,0.017514855613261843
global,133,1,21,0.94,0.015,0.9230424698378964,0.01855528600532337,0.0010497793405928964,0.0002691278921170057,0.8595378848473489,0.9865470548284438,0.0,0.050709317017883664
global,134,1,21,0.94,0.015,0.9438396589752545,0.014807676000067237,0.0007833451791240877,0.00021559224726420108,0.8889825824935179,0.998696735456991,0.0,0.0435864733531561
global,135,1,21,0.94,0.015,0.967895178122564,0.0034076953988271272,0.0004592231865466143,5.018841888023561e-05,0.9258933710967052,1.0,0.0,0.01729307727943499
global,136,1,21,0.94,0.015,0.9389511483814389,0.006843791542431281,0.0008471215172603351,0.00010044759694219264,0.88190465838681,0.9959976383760678,0.0,0.0264876070682686
global,137,1,21,0.94,0.015,0.9550526779264837,0.012258087707671013,0.0006343900538709724,0.00017893340384367596,0.9056859600798339,1.0,0.0,0.03847622197015936
global,138,1,21,0.94,0.015,0.9521021058599903,0.016087804381160715,0.0006739460967038733,0.00023392591524168816,0.9012195811083863,1.0,0.0,0.04606529253464798
global,139,1,21,0.94,0.015,0.9467526558660738,0.010072848401989354,0.0007450058789646713,0.0001473603861141858,0.8932548560549537,1.0,0.0,0.0338656973128755
global,140,1,21,0.94,0.015,0.9310750379284483,0.016142798046830015,0.0009483888424874914,0.0002347124352421076,0.8707150298328561,0.9914350460240404,0.0,0.04617063998104301
global,141,1,21,0.94,0.015,0.9320740351926153,0.028059877242955132,0.0009356457356507988,0.0004030421753507212,0.8721209146893746,0.9920271556958561,0.0,0.06740866147865078
global,142,1,21,0.94,0.015,0.9574833575172143,0.00962940219284734,0.0006016105063267523,0.00014093611043727687,0.9094089680660226,1.0,0.0,0.03289783922363741
global,143,1,21,0.94,0.015,0.9508119911248819,0.01337557010800307,0.0006911608176062009,0.00019502459456584683,0.8992837134812813,1.0,0.0,0.04074720656774287
global,144,1,21,0.94,0.015,0.9295660547008329,0.014811318116010878,0.0009675813494890795,0.00021564447741394925,0.8685983541357202,0.9905337552659456,0.0,0.04359360128523544
global,145,1,21,0.94,0.015,0.9299604783341064,0.03314695405725367,0.0009625712374981234,0.0004736192141967489,0.869150827241761,0.9907701294264519,0.0,0.07580203081557438
global,146,1,21,0.94,0.015,0.9611531184984827,0.01735944023916183,0.000551790166982132,0.000252090001089825,0.9151122985071037,1.0,0.0,0.04847903130631231
global,147,1,21,0.94,0.015,0.9639603400374475,0.028962460755977863,0.0005134108798867401,0.00041562024565915736,0.9195495391420245,1.0,0.0,0.06892052296780464
global,148,1,21,0.94,0.015,0.9303460132127893,0.017083786856112358,0.0009576695898304094,0.00024815661698670893,0.8696913885227255,0.9910006379028531,0.0,0.047959642468809814
global,149,1,21,0.94,0.015,0.9105991329454767,0.015413357665296567,0.0012030790939569886,0.0002242727005533727,0.842615689024584,0.9785825768663694,0.0,0.04476580230702677
global,150,1,21,0.94,0.015,0.9331144973092277,0.01623452956691719,0.0009223423480873163,0.0002360241815269671,0.8735891215068673,0.9926398731115881,0.0,0.046346163460713075
global,151,1,21,0.94,0.015,0.9337292017318479,0.0018418612034916493,0.0009144676783012917,2.716948892805996e-05,0.8744584751211318,0.992999928342564,0.0,0.012058235739795373
global,152,1,21,0.94,0.015,0.9480568098792163,0.02401285240765278,0.0007277600264166486,0.00034634830532366133,0.8951818354822276,1.0,0.0,0.060489305767750405
global,153,1,21,0.94,0.015,0.9278688600926202,0.013797966698133006,0.0009890872694045603,0.00020109728295266365,0.8662273346885181,0.9895103854967222,0.0,0.04159248634123806
global,154,1,21,0.94,0.015,0.9368840863457607,0.007248833126856161,0.0008738762822339409,0.00010634907702199742,0.8789437452539971,0.9948244274375243,0.0,0.027461468142798668
global,155,1,21,0.94,0.015,0.9313690851633689,0.02415500289410767,0.0009446410694381992,0.000348347862994483,0.8711284582380638,0.991609712088674,0.0,0.06073659868324194
