method,track_id,lane,eid,time_ms,dev,true_vid,residual_ms,innovation_var,reliability
full,206,1,4944,222572,58,10.0,366.3205236872018,33486.792602133304,0.942641157271719
full,206,1,4945,223178,59,10.0,393.5242696067726,33486.57833211369,0.942664957174501
full,206,1,4946,223792,60,10.0,385.66694119089516,33657.96055418123,0.9240051337651943
full,206,1,4947,224271,61,10.0,520.7668355363712,33281.26046014659,0.9660365156367023
full,206,1,4948,224899,62,10.0,371.83677345787873,33440.90671440186,0.9477654795485903
full,206,1,4949,225547,63,10.0,351.88573582522804,33561.605393132675,0.9344041955515557
full,206,1,4950,226117,64,10.0,429.92001233572955,33668.80198259062,0.9228495489995316
full,206,1,4951,226675,65,10.0,441.94400729140034,33291.91478744816,0.9647952499596301
full,206,1,4952,227330,66,10.0,344.96080444558174,33539.40844877943,0.936833042708417
full,206,1,4953,227854,67,10.0,475.9725627892767,33551.84668591311,0.9354704654817855
full,206,1,4954,228489,68,10.0,364.98079379441333,33541.075902807905,0.9366501470113356
full,206,1,4955,229086,69,10.0,402.98655557862367,33513.34420182577,0.9397012279010544
full,206,1,4956,229713,70,10.0,372.99058886707644,33356.155346921696,0.957378084521502
full,206,1,4957,230326,71,10.0,386.9934121883416,33507.25997731286,0.9403732836817468
full,206,1,4958,230871,72,10.0,454.9953885227442,33597.1484578644,0.930541101995494
full,208,1,4013,192428,62,8.0,0.0,33548.93302273718,0.935789294257282
full,208,1,4014,193363,63,8.0,253.18181818182347,33586.337573797246,0.9317127274862146
full,208,1,4015,194164,64,8.0,47.23115577889257,33495.491495248,0.9416759471155782
full,208,1,4016,194969,65,8.0,8.890396093338495,33279.179995126855,0.9662792697717428
full,208,1,4017,195873,66,8.0,41.98057582898764,33370.45697606428,0.9557423236122451
full,208,1,4018,196768,67,8.0,4.242837530793622,33362.64231517408,0.9566354387158151
full,208,1,4019,197502,68,8.0,193.27161454680027,33541.9850024233,0.936550461951227
full,208,1,4020,198419,69,8.0,30.95457629178418,33614.24165222143,0.9286946341860479
full,208,1,4021,199277,70,8.0,104.99034850628232,33376.99268831121,0.9549966554420842
full,208,1,4022,200263,71,8.0,12.197625542990863,33542.95617093855,0.9364439943183155
full,208,1,4023,201102,72,8.0,142.51639414441888,33632.68152103854,0.9267108928440548
full,218,1,5290,202590,1,179.0,0.0,34001.03044425368,0.8887871282678813
full,218,1,5291,203366,2,179.0,94.18181818182347,33807.186427564004,0.9083491153272584
full,218,1,5292,203976,3,179.0,143.76884422110743,33421.58500642603,0.9499399452591951
full,218,1,5293,204746,4,179.0,43.890396093338495,33845.22647661019,0.9044426415937161
full,218,1,5294,205406,5,179.0,202.01942417101236,33433.086129808275,0.9486444080919024
full,218,1,5295,206263,6,179.0,42.24283753079362,33903.886778017535,0.8984840215793053
full,218,1,5296,206910,7,179.0,280.27161454680027,33547.05220486249,0.9359952189655201
full,218,1,5297,207685,8,179.0,172.95457629178418,33565.922878635276,0.9339332274346319
full,218,1,5298,208492,9,179.0,155.99034850628232,33579.5354566767,0.9324514177249894
full,218,1,5299,209092,10,179.0,373.80237445700914,33602.24817114618,0.9299894447167597
full,218,1,5300,209837,11,179.0,236.51639414441888,33529.94746318175,0.9378721304592799
full,218,1,5301,210640,12,179.0,183.98933067597682,33652.075150070516,0.924633670101074
full,218,1,5302,211295,13,179.0,335.85684389900416,33475.329313378694,0.9439161245772049
full,218,1,5303,212055,14,179.0,233.58218700950965,33649.30841980062,0.9249294407961944
full,218,1,5304,212737,15,179.0,313.4988646732236,33648.11998592388,0.9250565455869265
full,218,1,5305,213447,16,179.0,286.844944872224,33664.18417763122,0.9233414059518752
full,218,1,5306,214173,17,179.0,271.7893690117635,33594.558630689426,0.930821505066429
full,218,1,5307,214813,18,179.0,358.45153138041496,33758.595676204786,0.91338843528698
full,218,1,5308,215591,19,179.0,220.91556820372352,33362.855693338824,0.9566110301738381
full,218,1,5309,216321,20,179.0,269.2406507038395,34564.404248436855,0.8364347420078432
full,218,1,5310,217109,21,179.0,211.46833437672467,34205.96798605636,0.8690015012128047
full,218,1,5311,217754,22,179.0,354.62777469388675,33483.42111885031,0.9430157819495553
full,218,1,5312,219241,24,179.0,512.4788263732335,33638.59285038862,0.9260767509884565
full,218,1,5313,219950,25,179.0,197.06019368130364,33588.78155731423,0.9314476036693681
full,218,1,5314,220663,26,179.0,219.33521040825872,33511.95711553412,0.939854359157918
full,218,1,5315,221345,27,179.0,269.6532351851929,33537.51879760973,0.9370403965892034
full,218,1,5316,222129,28,179.0,181.6591844294453,33440.45850088811,0.9478158087215558
full,218,1,5317,222862,29,179.0,242.7111999396293,33726.39545660701,0.9167588198106432
full,218,1,5318,223587,30,179.0,257.87304198005586,33307.731130193766,0.9629584629821081
full,218,1,5319,224299,31,179.0,275.9492113807937,33278.717853693044,0.9663332102121694
full,218,1,5320,225025,32,179.0,265.5338407980744,33838.22922887082,0.9051586910494839
full,218,1,5321,225710,33,179.0,309.0585983028577,33708.36731512924,0.9186567022846435
full,218,1,5322,226393,34,179.0,312.83359252187074,33374.78899232799,0.9552479480173973
full,218,1,5323,227239,35,179.0,151.07986482337583,33564.38230543386,0.9341012246644131
full,218,1,5324,227914,36,179.0,322.9541130964644,33819.72954848205,0.907057291952548
full,218,1,5325,228668,37,179.0,244.5669996405486,33646.51952412527,0.9252277725943516
full,218,1,5326,229427,38,179.0,239.99646833000588,34382.41021695837,0.8526593716335583
full,218,1,5327,230067,39,179.0,359.2973162813869,33327.82417615696,0.9606350747539151
full,218,1,5328,230750,40,179.0,316.50801768459496,33766.37510364698,0.9125778791591806
full,218,1,5329,231571,41,179.0,178.65556154193473,33393.49914373404,0.9531185817743488
full,218,1,5467,232531,42,11.0,39.75886816281127,33751.85367885845,0.914092064784552
full,218,1,5330,232954,43,179.0,576.8311955027457,33863.70956316884,0.9025566488823376
full,218,1,5331,233675,44,179.0,278.88183086767094,33860.55511783902,0.9028779679834661
full,218,1,5332,234352,45,179.0,322.9172786748386,33613.12734752019,0.9288147820435148
full,218,1,5334,235900,47,179.0,451.8841872707126,34161.74176000531,0.8731964084518538
full,218,1,5335,236515,48,179.0,304.42403495460167,33384.63903654666,0.9541257488998507
full,218,1,5336,237289,49,179.0,168.19962824805407,34547.39896708992,0.8379245517628592
full,218,1,5337,238665,51,179.0,541.65154820928,33541.54295453812,0.936598930963592
full,218,1,5338,239500,52,179.0,22.554861644428456,33906.31730212803,0.8982388262866537
full,218,1,5339,240152,53,179.0,243.8371559306106,33689.56811738802,0.9206441438662322
full,218,1,5340,240918,54,179.0,158.73403402825352,33363.27396504113,0.9565631872685704
full,218,1,5341,241621,55,179.0,243.09669860522263,33488.06228309407,0.9425001529423084
full,218,1,5342,242399,56,179.0,183.64749096755986,33539.9113177402,0.9367778777024733
full,218,1,5343,243157,57,179.0,214.8407561335771,33708.53268061809,0.918639258000947
full,218,1,5344,243759,58,179.0,378.8323556755495,33449.20256161717,0.9468349162727151
full,218,1,5345,244586,59,179.0,159.50504904685658,33568.52310338458,0.9336498137981312
full,218,1,5346,245243,60,179.0,333.5151349964144,33626.95911433778,0.9273255957251739
full,218,1,5347,245913,61,179.0,323.34164842774044,33302.33039817086,0.9635848751288593
full,218,1,5348,246629,62,179.0,279.3298251997039,33460.33811218034,0.9455886861640213
full,218,1,5349,247423,63,179.0,202.72629100180347,33510.38473707883,0.9400280066240554
full,218,1,5350,248195,64,179.0,225.7061508829065,33692.70694565388,0.920311710726632
full,218,1,5351,248893,65,179.0,300.3931998909393,33341.85520355654,0.9590192834549812
full,218,1,5352,249559,66,179.0,332.87469748279545,33505.27021541045,0.9405932789184098
full,218,1,5353,250328,67,179.0,230.2120222239464,33534.70117909414,0.937349748061022
full,218,1,5354,251060,68,179.0,267.4482851350331,33490.10783235794,0.9422730733183369
full,218,1,5355,251823,69,179.0,236.61373566219117,33480.1261864119,0.9433821884418152
full,218,1,5356,252432,70,179.0,390.7295836278645,33379.79139085089,0.954677703401358
full,218,1,5357,253266,71,179.0,165.81069318202208,33541.16379007493,0.9366405090248039
full,218,1,5358,253940,72,179.0,325.8674777011911,33566.760163397994,0.9338419481124832
full,222,1,17353,204508,53,,0.0,33943.17018024101,0.8945373775481935
full,222,1,4674,205109,54,215.0,80.81818181817653,33453.17998253071,0.9463894080727902
full,222,1,4675,205830,55,215.0,32.76884422110743,33655.26005225173,0.9242934298569966
full,222,1,4676,206514,56,215.0,129.8903960933385,33700.22813142005,0.9195161183312834
full,222,1,4677,207181,57,215.0,195.01942417101236,33577.38618050245,0.9326850664815665
full,222,1,4678,207889,58,215.0,191.24283753079362,33533.21418668418,0.9375130900245954
full,222,1,4679,208599,59,215.0,217.27161454680027,33570.575009485656,0.9334262860013292
full,222,1,4680,210028,61,215.0,466.90915258359746,33384.80645844783,0.9541066975898852
full,222,1,4681,210808,62,215.0,83.32969148081611,33559.74183125873,0.9346076269246055
full,222,1,4682,211495,63,215.0,213.24053706339328,33703.549524380025,0.9191652184652624
full,222,1,4683,212226,64,215.0,197.01399024267448,33536.94630695048,0.9371032348518679
full,222,1,4684,212813,65,215.0,361.49755655089393,33332.78608580414,0.9600630470556444
full,222,1,4685,213614,66,215.0,162.3825227197667,33601.927752249656,0.9300240865087211
full,222,1,4686,214183,67,215.0,405.0830620377383,33395.311747468644,0.9529127971230087
full,222,1,4687,215117,68,215.0,47.71598371164873,33578.489045551294,0.9325651589132361
full,222,1,4688,215693,69,215.0,411.13059728752705,33563.09316297385,0.934241850198639
full,222,1,4689,216424,70,215.0,259.9565027789504,33398.9247566564,0.9525028776641629
full,222,1,4690,217125,71,215.0,292.6523304055736,33507.02179388598,0.9403996126763918
full,222,1,4691,217798,72,215.0,322.5481536289444,33617.88834676783,0.9283016532699018
full,228,1,5430,209489,1,11.0,0.0,33957.577539070975,0.8930986045173221
full,228,1,5431,210132,2,11.0,38.81818181817653,33777.032853834804,0.9114697567190592
full,228,1,5432,210736,3,11.0,149.76884422110743,33455.92190172896,0.9460825316236967
full,228,1,5433,211225,4,11.0,324.8903960933385,33745.02805551567,0.914805527119405
full,228,1,5434,211810,5,11.0,277.01942417101236,33388.46870188737,0.953690153031153
full,228,1,5435,212434,6,11.0,275.2428375307936,33802.400147255925,0.9088430276024126
full,228,1,5436,212878,7,11.0,483.27161454680027,33463.625292644094,0.9452214297522079
full,228,1,5437,213505,8,11.0,320.9545762917842,33604.97800206925,0.9296944161944666
full,228,1,5438,214067,9,11.0,400.9903485062823,33573.229127309736,0.9331373139808276
full,228,1,5439,214531,10,11.0,509.80237445700914,33591.81309714067,0.9311189512097715
full,228,1,5440,215138,11,11.0,374.5163941444189,33504.8948327278,0.9406347941205686
full,228,1,5441,215775,12,11.0,349.9893306759768,33622.59912218465,0.9277944952140017
full,228,1,5442,216314,13,11.0,451.85684389900416,33417.306827200286,0.9504227616068631
full,228,1,5443,216853,14,11.0,454.58218700950965,33658.757603399135,0.9239200779635489
full,228,1,5444,217417,15,11.0,431.4988646732236,33637.20829444637,0.9262252023195865
full,228,1,5445,217997,16,11.0,416.844944872224,33595.98114767482,0.9306674668736296
full,228,1,5446,219070,18,11.0,922.578738023527,33646.85795940346,0.9251915594727674
full,228,1,5447,219684,19,11.0,179.1907810092962,33287.59787909278,0.9652978000032674
full,236,1,5633,216617,1,241.0,0.0,33917.850954717534,0.8970771142758344
full,236,1,5634,217265,2,241.0,33.81818181817653,33723.82302458183,0.9170291485118109
full,236,1,5635,217867,3,241.0,151.76884422110743,33414.83756205403,0.9507016553801702
full,236,1,5636,218539,4,241.0,141.8903960933385,33644.89544628373,0.9254015909977312
full,236,1,5637,219210,5,241.0,191.01942417101236,33258.95926725837,0.9686450485008464
full,236,1,5638,219760,6,241.0,349.2428375307936,33777.18985874913,0.9114534524994438
full,236,1,5639,220580,7,241.0,107.27161454680027,33494.75773807232,0.9417572868670651
full,236,1,5640,221228,8,241.0,299.9545762917842,33521.12496972005,0.9388431725186673
full,236,1,5641,221876,9,241.0,314.9903485062823,33512.76430581651,0.9397652410667411
full,236,1,5642,222520,10,241.0,329.80237445700914,33523.835666387014,0.9385446075112974
full,236,1,5643,223215,11,241.0,286.5163941444189,33447.420499850974,0.9470346598871376
full,236,1,5644,223876,12,241.0,325.9893306759768,33560.59183824423,0.934514826914209
full,236,1,5645,224567,13,241.0,299.85684389900416,33325.53757363062,0.9608989124423998
full,236,1,5646,225289,14,241.0,271.58218700950965,33591.01992002326,0.9312049179811861
full,236,1,5647,225781,15,241.0,503.4988646732236,33590.013959631746,0.931313969639109
full,236,1,5648,226598,16,241.0,179.844944872224,33539.88325712781,0.9367809557961816
full,236,1,5649,227132,17,241.0,463.7893690117635,33730.10117093597,0.9163696781239374
full,236,1,5650,227839,18,241.0,291.45153138041496,33706.470861822476,0.9188568051240692
full,236,1,5651,228465,19,241.0,372.9155682037235,33342.455728878536,0.9589502491822545
full,236,1,5652,229136,20,241.0,328.2406507038395,34696.33390357783,0.8250540956565136
full,236,1,5653,229854,21,241.0,281.46833437672467,34380.026177581705,0.852876084623306
full,236,1,5654,230496,22,241.0,357.62777469388675,33654.87302406589,0.9243347623650932
full,236,1,5655,231225,23,241.0,270.73941318661673,33713.05048857423,0.9181629339220196
full,236,1,5656,231867,24,241.0,357.81757496937644,33645.92883472517,0.925290984106775
full,236,1,5657,232511,25,241.0,355.87229548959294,33733.25853006246,0.9160383804580647
full,236,1,5658,233201,26,241.0,309.9106034178112,33558.97287939853,0.9346915935738068
full,236,1,5659,233852,27,241.0,348.9374207141518,33628.82797020203,0.9271247529359071
full,236,1,5660,234464,28,241.0,387.95619367749896,33467.20659033238,0.9448216380044604
full,236,1,5661,235161,29,241.0,302.96933517124853,33692.53293128809,0.9203301342931496
full,236,1,5662,235823,30,241.0,337.9785344224074,33362.286551228244,0.9566761376797075
full,236,1,5663,236538,31,241.0,284.98497399891494,33439.758665684516,0.9478944027780625
full,236,1,5664,237136,32,241.0,401.98948175183614,33981.62911123647,0.8907070088199923
full,236,1,5665,237767,33,241.0,368.9926372030459,33749.74870148157,0.9143119731707706
full,236,1,5666,238410,34,241.0,356.9948460307496,33443.44273961135,0.9474808140131042
full,236,1,5667,239105,35,241.0,304.99639221595135,33502.80801045179,0.940865651696037
full,236,1,5668,239810,36,241.0,294.997474548436,33735.664820116624,0.915786052319393
full,236,1,5669,240433,37,241.0,376.9982321825519,33611.62482394279,0.9289768381174366
full,236,1,5670,241244,38,241.0,188.99876252713148,34304.42411404717,0.8598060344134739
full,236,1,5671,241859,39,241.0,384.99913376866607,33311.45722458757,0.9625267608108246
full,236,1,5672,242516,40,241.0,342.99939363790327,33702.51011972389,0.919275001113566
full,236,1,5673,243168,41,241.0,347.999575546477,33363.71116189317,0.956513184774923
full,236,1,5674,243835,42,241.0,332.9997028824873,33634.73677525756,0.9264903155963751
full,236,1,5675,244431,43,241.0,403.999792017712,33833.67896376361,0.9056249420899922
full,236,1,5676,245193,44,241.0,237.9998544123955,33740.246084573024,0.9153060363049054
full,236,1,5677,245799,45,241.0,393.9998980886594,33591.41663191168,0.9311619192445008
full,236,1,5678,246461,46,241.0,337.99992866205866,33804.264247268286,0.9086506010405329
full,236,1,5679,247065,47,241.0,395.999950063444,34095.46948733802,0.8795587749633988
full,236,1,5680,247845,48,241.0,219.99996504440787,33373.99746037784,0.9553382405299936
full,236,1,5681,248485,49,241.0,359.99997553110006,34473.23778367665,0.8444842389351619
full,236,1,17327,248927,50,,557.9999828717555,33941.09153077949,0.8947453420491437
full,238,1,5448,222003,23,11.0,0.0,33736.0153397369,0.9157493077663182
full,238,1,5449,222538,24,11.0,146.81818181817653,33662.43705331893,0.9235276344010922
full,238,1,5450,223005,25,11.0,286.76884422110743,33600.16392319637,0.9302148274665313
full,238,1,5451,223609,26,11.0,209.8903960933385,33485.71466344666,0.9427609007949631
full,238,1,5452,224140,27,11.0,331.01942417101236,33528.70937365185,0.938008278804151
full,238,1,5453,224672,28,11.0,367.2428375307936,33389.612044418456,0.9535601834321219
full,238,1,5454,225329,29,11.0,270.27161454680027,33696.929416644925,0.9198648875646747
full,238,1,5455,225861,30,11.0,415.9545762917842,33304.920954148874,0.9632843038684739
full,238,1,5456,226503,31,11.0,320.9903485062823,33302.0547217103,0.9636168717461698
full,238,1,5457,226952,32,11.0,524.8023744570091,33814.347654417536,0.9076111260474957
full,238,1,5458,227532,33,11.0,401.5163941444189,33744.49993330352,0.9148607766044927
full,238,1,5459,228097,34,11.0,421.9893306759768,33410.93208874194,0.9511430975299432
full,238,1,5460,228667,35,11.0,420.85684389900416,33544.46206743017,0.9362789531823711
full,238,1,5461,229214,36,11.0,446.58218700950965,33776.62023508244,0.9115126080107597
full,238,1,5462,229661,37,11.0,548.4988646732236,33619.754860518085,0.9281006396879325
full,238,1,5463,230304,38,11.0,353.844944872224,34363.454279019,0.8543855463603705
full,238,1,5464,230930,39,11.0,371.7893690117635,33327.82417615696,0.9606350747539151
full,238,1,5465,231503,40,11.0,425.45153138041496,33718.07901917177,0.9176333435849053
full,238,1,5466,232013,41,11.0,488.9155682037235,33467.758550027,0.9447600510496951
full,238,1,5468,233232,43,11.0,779.481301407679,33841.27830318154,0.9048465307467127
full,238,1,5469,233689,44,11.0,381.4066189317964,33860.55511783902,0.9028779679834661
full,238,1,5470,234279,45,11.0,291.1216467405611,33613.12734752019,0.9288147820435148
full,238,1,5333,235104,46,179.0,88.7076655322453,33835.987046793016,0.9053883802266965
full,238,1,5471,235448,47,11.0,593.9900714234682,34161.74176000531,0.8731964084518538
full,238,1,5472,235980,48,11.0,423.7702448083146,33312.07762953,0.962454918801372
full,238,1,5473,237093,50,11.0,824.2456600030418,33787.61642303309,0.9103720070247172
full,238,1,5474,237667,51,11.0,218.5443323472864,33542.573717882064,0.936485919138596
full,238,1,5475,238124,52,11.0,388.14326013534446,34003.828306425334,0.8885109453154524
full,238,1,5476,238744,53,11.0,266.31900144868996,33757.957786730374,0.9134549623110997
full,238,1,5477,239359,54,11.0,302.6135695084813,33347.77024197757,0.9583397443991967
full,238,1,5478,239887,55,11.0,412.867996240675,33475.11392541291,0.9439401134198018
full,238,1,5479,240496,56,11.0,348.86005149036646,33557.64480887898,0.9348366494131197
full,238,1,5480,240965,57,11.0,501.1243485187297,33719.56551849903,0.9174769067366445
full,238,1,5481,241566,58,11.0,377.8979123785102,33490.80161363768,0.9421960804207963
full,238,1,5482,242161,59,11.0,390.1344302986399,33591.76634165315,0.931124018261036
full,238,1,5483,242649,60,11.0,501.54748643838684,33660.59337789186,0.9237242358499154
full,238,1,5484,243308,61,11.0,333.66022477686056,33300.819394826816,0.9637602770861046
full,238,1,5485,243830,62,11.0,472.8508191948931,33455.99182021616,0.9460747089269887
full,238,1,5486,244388,63,11.0,438.38999686876195,33541.57195540845,0.9365957509653086
full,238,1,5487,244918,64,11.0,467.4702580952726,33705.289252700706,0.9189815258026146
full,238,1,5488,245501,65,11.0,415.2278357312316,33335.916817032856,0.9597024749159594
full,238,1,5489,246056,66,11.0,443.75882514214027,33485.49647004923,0.9427851426533664
full,238,1,5490,246540,67,11.0,515.1308539708261,33496.26084208652,0.9415906772037554
full,238,1,5491,247228,68,11.0,311.3914391011058,33470.95878826345,0.9444031307393482
full,238,1,5492,247728,69,11.0,499.57392958382843,33460.537938232475,0.9455663526841079
full,238,1,5493,248286,70,11.0,441.70171258124174,33333.7433983833,0.959952762830681
full,238,1,5494,248938,71,11.0,347.7911801203736,33509.78897940867,0.9400938165867309
full,238,1,5495,249461,72,11.0,476.85381692647934,33562.30979624086,0.9343273240956861
full,261,1,5969,238631,1,145.0,0.0,33912.304728126954,0.8976353753650557
full,261,1,5970,239357,2,145.0,44.18181818182347,33669.7383980729,0.9227498723350445
full,261,1,5971,240015,3,145.0,95.76884422110743,33386.81083124609,0.9538786746202763
full,261,1,5972,240713,4,145.0,115.8903960933385,33631.982925990436,0.9267858924873946
full,261,1,5973,241435,5,145.0,140.01942417101236,33308.90488335771,0.9628224311513741
full,261,1,5974,242830,7,145.0,403.48567506158724,33482.259696037385,0.9431449032074933
full,261,1,5975,243547,8,145.0,110.44455280705006,33475.42776958268,0.9439051594199248
full,261,1,5976,244181,9,145.0,238.61699768624385,33479.11919922736,0.9434942252880444
full,261,1,5977,244780,10,145.0,308.2889550025284,33496.15399612703,0.9416025184626831
full,261,1,5978,245565,11,145.0,148.24560766018112,33481.42736818142,0.9432374590640806
full,261,1,5979,246250,12,145.0,267.31701066880487,33559.67490184159,0.934614934765668
full,261,1,5980,246862,13,145.0,354.1375080149446,33347.67405283021,0.9583507872217008
full,261,1,5981,247601,14,145.0,237.05298391843098,33563.74443180392,0.9341708015350978
full,261,1,5982,248340,15,145.0,244.1157908142195,33686.692449354516,0.920948916591891
full,261,1,5983,249773,17,145.0,543.2417654392484,33689.67289830983,0.9206330426495144
full,261,1,5984,250416,18,145.0,244.2190458465484,33734.77400873034,0.915879448283844
full,261,1,5985,251110,19,145.0,224.2886881789018,33311.608688934924,0.9625092204653759
full,261,1,5986,252435,21,145.0,557.7294646664232,34402.71636649234,0.8508179645308581
full,261,1,5987,253853,23,145.0,253.63777258628397,33767.13570081251,0.9124987080168709
full,261,1,5988,254574,24,145.0,72.25216307555092,33701.69417948151,0.9193611996688994
full,261,1,5989,255200,25,145.0,219.7065639035136,33645.10550463098,0.9253791056355057
full,261,1,5990,255972,26,145.0,114.75259537593229,33581.410872761495,0.9322476360376858
full,261,1,5991,256604,27,145.0,285.9388531942677,33587.73153485956,0.9315614918242581
full,261,1,5992,257232,28,145.0,313.10735791153274,33514.4448180668,0.9395797578046198
full,261,1,5993,258032,29,145.0,158.0336986281327,33707.475538482904,0.9187507865676797
full,261,1,5994,258670,30,145.0,332.2490275570017,33383.94226507223,0.9542050442461001
full,261,1,5995,259338,31,145.0,310.9867700826435,33409.382569973954,0.951318355828444
full,261,1,5996,260809,33,145.0,499.39484815695323,33642.657404871774,0.9256412264462182
full,261,1,5997,261494,34,145.0,209.13185470784083,33322.4745521992,0.9612525637445192
full,261,1,5998,262162,35,145.0,255.46139835566282,33475.3730853676,0.9439112496194045
full,261,1,5999,262970,36,145.0,137.16385427495698,33688.24638505452,0.920784200337776
full,261,1,6000,263544,37,145.0,386.97266541043064,33648.72067069628,0.9249922970810829
full,261,1,6001,264097,38,145.0,419.35721856326563,34273.260419621474,0.8626954962973588
full,261,1,6002,264971,39,145.0,106.48824524262454,33309.669951426346,0.9627337844659898
full,261,1,6003,265566,40,145.0,391.26135213149246,33707.23718348419,0.91877593677755
full,261,1,6004,266928,42,145.0,618.6862897046376,33675.282119682626,0.9221602121560368
full,261,1,6005,267696,43,145.0,103.57032335974509,33867.97570770088,0.9021224531606302
full,261,1,6006,268380,44,145.0,222.49664464389207,33779.10980959526,0.9112541218309264
full,261,1,6007,269125,45,145.0,187.6586588450591,33671.5452961573,0.9225575980725271
full,261,1,6008,269708,46,145.0,368.88910554454196,33893.047639671786,0.8995791233943343
full,261,1,6009,270426,47,145.0,247.82917722681304,34123.823256960495,0.8768254025412935
full,261,1,6010,271132,48,145.0,269.83267888473347,33444.33835191828,0.9473803235492871
full,261,1,6011,271801,49,145.0,313.95932699437253,34544.40190505638,0.8381876705927278
full,261,1,6012,272538,50,145.0,251.01023479556898,33937.1843781638,0.8951365062520562
full,261,1,6013,273206,51,145.0,323.5768669405952,33697.18649044655,0.9198376979483678
full,261,1,6014,273845,52,145.0,355.0888697875198,33869.68882270843,0.9019482148593727
full,261,1,6015,274552,53,145.0,288.85485810920363,33702.65844819918,0.9192593329519235
full,261,1,6016,275227,54,145.0,322.0947879215819,33353.32697310037,0.9577022455557935
full,261,1,6017,275889,55,145.0,335.9645775449462,33473.88688659933,0.9440767981752579
full,261,1,6018,276643,56,145.0,244.57433373149252,33569.92549674814,0.933497030170869
full,261,1,6019,277312,57,145.0,330.00160659931134,33728.890353904004,0.9164967911897296
full,261,1,6020,277989,58,145.0,322.3009152310551,33540.484070634884,0.9367150543031567
full,261,1,6021,278742,59,145.0,246.51053800911177,33542.72808367865,0.9364689969805358
full,261,1,6022,279345,60,145.0,396.6573262886377,33701.99352126362,0.9193295743615214
full,261,1,6023,280141,61,145.0,203.76010374020552,33456.43948672543,0.9460246256782263
full,261,1,6024,280800,62,145.0,340.83206053171307,33737.08851669463,0.9156368262395169
full,261,1,6025,281503,63,145.0,296.88243644911563,33683.01181411385,0.9213392969241798
full,261,1,6026,282249,64,145.0,253.91770261182683,34069.25407880862,0.8821012103622661
full,261,1,6027,282891,65,145.0,357.9423904059804,33498.877061361345,0.9413008262433399
full,261,1,6028,283476,66,145.0,414.9596725872252,33598.55344684589,0.9303890531650469
full,261,1,6029,284186,67,145.0,289.97177046950674,33601.101419497536,0.9301134366193006
full,261,1,6030,284960,68,145.0,225.98023916129023,33594.17584157972,0.9308629643455717
full,261,1,6031,285627,69,145.0,332.98616733093513,33615.00611554172,0.9286122253085541
full,261,1,6032,286417,70,145.0,209.9903170914622,33391.73875160303,0.9533185239437776
full,261,1,6033,287038,71,145.0,378.9932219443144,33566.22101943432,0.9339007225998808
full,261,1,6034,287734,72,145.0,303.9952553513576,33545.61597168593,0.9361525285604084
full,276,1,17310,245822,48,,0.0,33392.98652349097,0.9531767956029665
full,276,1,17316,246799,49,,295.1818181818235,34514.50486761464,0.8408214732466325
full,276,1,17336,247732,51,,574.5376884422149,33495.114299888104,0.9417177588894093
full,277,1,6238,248191,1,175.0,0.0,33812.546678531486,0.9077966099730335
full,277,1,6239,248832,2,175.0,40.81818181817653,33701.97093129404,0.9193319609044414
full,277,1,6240,249638,3,175.0,52.23115577889257,33433.077743036694,0.9486453515272886
full,277,1,6241,250359,4,175.0,92.8903960933385,33645.81533049452,0.9253031315373258
full,277,1,6242,251010,5,175.0,211.01942417101236,33289.8704959043,0.9650331695715254
full,277,1,6243,251816,6,175.0,93.24283753079362,33951.058655463305,0.8937490310285455
full,277,1,6244,252613,7,175.0,130.27161454680027,33515.57855401348,0.9394546652651701
full,277,1,6245,253321,8,175.0,239.95457629178418,33566.91101713444,0.9338255041985876
full,277,1,6246,254130,9,175.0,153.99034850628232,33502.3110537107,0.9409206449237739
full,277,1,6247,254858,10,175.0,245.80237445700914,33518.99468733657,0.9390779421299493
full,277,1,6248,255598,11,175.0,241.51639414441888,33498.528177293694,0.9413394688005323
full,277,1,6249,256377,12,175.0,207.98933067597682,33615.15725113992,0.9285959346756524
full,277,1,6250,257116,13,175.0,251.85684389900416,33391.97627378683,0.9532915417061888
full,277,1,6251,257792,14,175.0,317.58218700950965,33632.96988820801,0.9266799379119112
full,277,1,6252,258557,15,175.0,230.49886467322358,33712.23497999449,0.9182488785449469
full,277,1,6253,259328,16,175.0,225.844944872224,33701.37533546543,0.9193948877705876
full,277,1,6254,260009,17,175.0,316.7893690117635,33631.109973817875,0.9268796277961557
full,277,1,6255,260857,18,175.0,150.45153138041496,33655.300884485114,0.9242890694118141
full,277,1,6256,261568,19,175.0,287.9155682037235,33272.17895844221,0.9670970659835115
full,277,1,6257,262324,20,175.0,243.2406507038395,34925.31998295798,0.8060193539086093
full,282,1,5682,249178,50,241.0,0.0,33950.33095831481,0.8938216963438705
full,282,1,5683,250363,52,241.0,178.63636363635305,33924.14770087846,0.8964441499788843
full,282,1,5684,251107,53,241.0,91.68248376087286,33655.35529653853,0.9242832588512427
full,282,1,5685,251802,54,241.0,33.2806430994533,33340.87777634563,0.9591316662962807
full,282,1,5686,252495,55,241.0,99.91581575982855,33509.806233567935,0.9400919104882851
full,282,1,5687,253106,56,241.0,234.4389247786312,33555.5657658645,0.9350638191478665
full,282,1,5688,253702,57,241.0,290.5466036676371,33744.00624417269,0.9149124299095142
full,282,1,5689,254367,58,241.0,252.7843284154369,33582.61940577383,0.9321163646867663
